timestamp,voltage,current,power_factor
2024-01-15T06:30:40,230.0,13.76,0.95
2024-01-15T06:30:50,230.0,13.71,0.95
2024-01-15T06:31:00,229.9,13.67,0.95
2024-01-15T06:31:10,230.0,13.64,0.95
2024-01-15T06:31:20,230.0,13.21,0.95
2024-01-15T06:31:30,230.0,13.27,0.95
2024-01-15T06:31:40,230.0,13.32,0.95
2024-01-15T06:31:50,230.0,13.36,0.95
2024-01-15T06:32:00,230.0,13.39,0.95
2024-01-15T06:32:10,230.0,13.41,0.95
2024-01-15T06:32:20,230.0,13.43,0.95
2024-01-15T06:32:30,230.0,13.44,0.95
2024-01-15T06:32:40,230.0,13.45,0.95
2024-01-15T06:32:50,230.0,13.34,0.95
2024-01-15T06:33:00,230.0,13.37,0.95
2024-01-15T06:33:10,230.2,13.77,0.95
2024-01-15T06:33:20,230.0,13.72,0.95
2024-01-15T06:33:30,230.0,13.3,0.95
2024-01-15T06:33:40,230.0,13.34,0.95
2024-01-15T06:33:50,230.0,12.95,0.95
2024-01-15T06:34:00,230.0,13.45,0.95
2024-01-15T06:34:10,230.0,13.46,0.95
2024-01-15T06:34:20,230.0,13.47,0.95
2024-01-15T06:34:30,230.0,13.48,0.95
2024-01-15T06:34:40,230.0,13.56,0.95
2024-01-15T06:34:50,230.0,13.92,0.95
2024-01-15T06:35:00,230.0,13.84,0.95
2024-01-15T06:35:10,230.0,14.16,0.95
2024-01-15T06:35:20,230.0,14.03,0.95
2024-01-15T06:35:30,230.0,14.08,0.95
2024-01-15T06:35:40,230.0,13.96,0.95
2024-01-15T06:35:50,230.0,13.87,0.95
2024-01-15T06:36:00,230.0,13.83,0.95
2024-01-15T06:36:10,230.0,13.76,0.95
2024-01-15T06:36:20,230.0,13.82,0.95
2024-01-15T06:36:30,230.0,13.87,0.95
2024-01-15T06:36:40,230.0,14.03,0.95
2024-01-15T06:36:50,230.1,13.92,0.95
2024-01-15T06:37:00,230.0,13.84,0.95
2024-01-15T06:37:10,230.0,13.77,0.95
2024-01-15T06:37:20,230.0,13.72,0.95
2024-01-15T06:37:30,230.0,13.68,0.95
2024-01-15T06:37:40,230.0,13.64,0.95
2024-01-15T06:37:50,230.0,13.61,0.95
2024-01-15T06:38:00,230.0,13.59,0.95
2024-01-15T06:38:10,230.0,13.57,0.95
2024-01-15T06:38:20,230.0,13.56,0.95
2024-01-15T06:38:30,229.9,13.97,0.95
2024-01-15T06:38:40,230.0,13.88,0.95
2024-01-15T06:38:50,230.0,14.23,0.95
2024-01-15T06:39:00,230.0,14.08,0.95
2024-01-15T06:39:10,230.0,14.4,0.95
2024-01-15T06:39:20,230.0,14.6,0.95
2024-01-15T06:39:30,230.0,14.38,0.95
2024-01-15T06:39:40,230.0,14.2,0.95
2024-01-15T06:39:50,230.0,14.06,0.95
2024-01-15T06:40:00,230.0,13.95,0.95
2024-01-15T06:40:10,230.0,13.86,0.95
2024-01-15T06:40:20,230.0,13.79,0.95
2024-01-15T06:40:30,230.0,13.73,0.95
2024-01-15T06:40:40,230.0,13.68,0.95
2024-01-15T06:40:50,230.0,13.64,0.95
2024-01-15T06:41:00,230.0,13.3,0.95
2024-01-15T06:41:10,230.0,13.34,0.95
2024-01-15T06:41:20,230.2,13.37,0.95
2024-01-15T06:41:30,230.0,13.4,0.95
2024-01-15T06:41:40,230.0,13.25,0.95
2024-01-15T06:41:50,230.0,13.3,0.95
2024-01-15T06:42:00,230.0,13.34,0.95
2024-01-15T06:42:10,230.0,13.37,0.95
2024-01-15T06:42:20,230.0,12.97,0.95
2024-01-15T06:42:30,230.0,12.62,0.95
2024-01-15T06:42:40,230.0,12.8,0.95
2024-01-15T06:42:50,230.0,12.94,0.95
2024-01-15T06:43:00,230.0,13.05,0.95
2024-01-15T06:43:10,230.0,13.21,0.95
2024-01-15T06:43:20,230.0,13.53,0.95
2024-01-15T06:43:30,230.0,13.52,0.95
2024-01-15T06:43:40,230.0,13.25,0.95
2024-01-15T06:43:50,230.0,13.07,0.95
2024-01-15T06:44:00,230.0,13.16,0.95
2024-01-15T06:44:10,230.2,13.23,0.95
2024-01-15T06:44:20,230.0,13.28,0.95
2024-01-15T06:44:30,230.0,13.32,0.95
2024-01-15T06:44:40,230.0,13.36,0.95
2024-01-15T06:44:50,230.8,13.39,0.95
2024-01-15T06:45:00,230.0,13.17,0.95
2024-01-15T06:45:10,230.1,13.31,0.95
2024-01-15T06:45:20,230.0,13.82,0.95
2024-01-15T06:45:30,230.0,13.76,0.95
2024-01-15T06:45:40,230.0,13.85,0.95
2024-01-15T06:45:50,230.0,13.78,0.95
2024-01-15T06:46:00,230.0,13.72,0.95
2024-01-15T06:46:10,230.0,13.5,0.95
2024-01-15T06:46:20,230.0,13.18,0.95
2024-01-15T06:46:30,230.0,13.07,0.95
2024-01-15T06:46:40,230.0,13.22,0.95
2024-01-15T06:46:50,230.0,13.75,0.95
2024-01-15T06:47:00,230.0,13.7,0.95
2024-01-15T06:47:10,230.0,13.66,0.95
2024-01-15T06:47:20,230.0,13.63,0.95
2024-01-15T06:47:30,230.0,13.6,0.95
2024-01-15T06:47:40,230.0,13.58,0.95
2024-01-15T06:47:50,230.0,13.56,0.95
2024-01-15T06:48:00,230.0,13.55,0.95
2024-01-15T06:48:10,230.0,13.54,0.95
2024-01-15T06:48:20,230.2,13.53,0.95
2024-01-15T06:48:30,230.0,13.52,0.95
2024-01-15T06:48:40,230.0,13.52,0.95
2024-01-15T06:48:50,230.0,13.52,0.95
2024-01-15T06:49:00,230.0,13.21,0.95
2024-01-15T06:49:10,230.0,13.27,0.95
2024-01-15T06:49:20,230.0,13.32,0.95
2024-01-15T06:49:30,230.0,13.36,0.95
2024-01-15T06:49:40,230.0,13.82,0.95
2024-01-15T06:49:50,230.0,13.76,0.95
2024-01-15T06:50:00,230.0,13.71,0.95
2024-01-15T06:50:10,230.1,13.67,0.95
2024-01-15T06:50:20,230.0,13.64,0.95
2024-01-15T06:50:30,230.0,13.61,0.95
2024-01-15T06:50:40,230.0,13.59,0.95
2024-01-15T06:50:50,230.0,13.21,0.95
2024-01-15T06:51:00,230.0,13.27,0.95
2024-01-15T06:51:10,230.0,13.32,0.95
2024-01-15T06:51:20,230.0,13.36,0.95
2024-01-15T06:51:30,230.0,13.39,0.95
2024-01-15T06:51:40,230.0,13.41,0.95
2024-01-15T06:51:50,230.0,13.43,0.95
2024-01-15T06:52:00,230.0,13.44,0.95
2024-01-15T06:52:10,230.0,13.87,0.95
2024-01-15T06:52:20,230.0,13.8,0.95
2024-01-15T06:52:30,230.0,13.74,0.95
2024-01-15T06:52:40,230.0,13.8,0.95
2024-01-15T06:52:50,230.0,13.74,0.95
2024-01-15T06:53:00,230.0,13.69,0.95
2024-01-15T06:53:10,230.0,13.88,0.95
2024-01-15T06:53:20,230.0,13.8,0.95
2024-01-15T06:53:30,230.0,13.74,0.95
2024-01-15T06:53:40,230.0,13.69,0.95
2024-01-15T06:53:50,230.0,13.65,0.95
2024-01-15T06:54:00,230.0,13.62,0.95
2024-01-15T06:54:10,230.0,13.6,0.95
2024-01-15T06:54:20,230.0,13.58,0.95
2024-01-15T06:54:30,230.0,13.56,0.95
2024-01-15T06:54:40,230.0,13.06,0.95
2024-01-15T06:54:50,230.0,13.57,0.95
2024-01-15T06:55:00,230.0,13.56,0.95
2024-01-15T06:55:10,230.0,13.55,0.95
2024-01-15T06:55:20,230.0,13.54,0.95
2024-01-15T06:55:30,230.0,13.53,0.95
2024-01-15T06:55:40,230.1,13.52,0.95
2024-01-15T06:55:50,230.0,13.52,0.95
2024-01-15T06:56:00,230.0,13.52,0.95
2024-01-15T06:56:10,230.1,13.52,0.95
2024-01-15T06:56:20,229.8,13.52,0.95
2024-01-15T06:56:30,230.0,13.64,0.95
2024-01-15T06:56:40,229.8,13.61,0.95
2024-01-15T06:56:50,230.0,13.59,0.95
2024-01-15T06:57:00,230.0,13.57,0.95
2024-01-15T06:57:10,230.0,13.84,0.95
2024-01-15T06:57:20,230.0,13.77,0.95
2024-01-15T06:57:30,230.0,13.72,0.95
2024-01-15T06:57:40,230.0,13.68,0.95
2024-01-15T06:57:50,229.9,13.64,0.95
2024-01-15T06:58:00,230.0,13.61,0.95
2024-01-15T06:58:10,230.0,13.59,0.95
2024-01-15T06:58:20,230.0,13.57,0.95
2024-01-15T06:58:30,230.0,13.56,0.95
2024-01-15T06:58:40,230.0,13.14,0.95
2024-01-15T06:58:50,230.0,13.21,0.95
2024-01-15T06:59:00,230.0,13.27,0.95
2024-01-15T06:59:10,230.0,13.32,0.95
2024-01-15T06:59:20,230.0,13.36,0.95
2024-01-15T06:59:30,230.0,13.39,0.95
2024-01-15T06:59:40,230.0,13.41,0.95
2024-01-15T06:59:50,230.0,13.43,0.95
2024-01-15T07:00:00,230.0,14.64,0.95
2024-01-15T07:00:10,230.0,15.61,0.95
2024-01-15T07:00:20,229.8,16.39,0.95
2024-01-15T07:00:30,230.0,17.01,0.95
2024-01-15T07:00:40,230.0,17.51,0.95
2024-01-15T07:00:50,230.0,17.91,0.95
2024-01-15T07:01:00,230.0,18.26,0.95
2024-01-15T07:01:10,230.0,18.51,0.95
2024-01-15T07:01:20,230.0,18.33,0.95
2024-01-15T07:01:30,230.0,18.56,0.95
2024-01-15T07:01:40,230.0,18.75,0.95
2024-01-15T07:01:50,230.0,18.9,0.95
2024-01-15T07:02:00,230.0,19.02,0.95
2024-01-15T07:02:10,230.0,19.49,0.95
2024-01-15T07:02:20,230.0,19.49,0.95
2024-01-15T07:02:30,230.0,19.57,0.95
2024-01-15T07:02:40,230.0,19.56,0.95
2024-01-15T07:02:50,230.0,19.3,0.95
2024-01-15T07:03:00,230.0,19.34,0.95
2024-01-15T07:03:10,230.0,19.37,0.95
2024-01-15T07:03:20,230.0,19.09,0.95
2024-01-15T07:03:30,230.0,19.17,0.95
2024-01-15T07:03:40,230.0,18.87,0.95
2024-01-15T07:03:50,230.0,19.0,0.95
2024-01-15T07:04:00,230.0,19.55,0.95
2024-01-15T07:04:10,229.9,19.54,0.95
2024-01-15T07:04:20,230.1,19.94,0.95
2024-01-15T07:04:30,230.0,19.85,0.95
2024-01-15T07:04:40,230.2,19.78,0.95
2024-01-15T07:04:50,230.0,19.72,0.95
2024-01-15T07:05:00,230.0,19.68,0.95
2024-01-15T07:05:10,230.0,19.64,0.95
2024-01-15T07:05:20,230.0,19.61,0.95
2024-01-15T07:05:30,230.0,19.71,0.95
2024-01-15T07:05:40,230.0,19.21,0.95
2024-01-15T07:05:50,230.0,19.27,0.95
2024-01-15T07:06:00,230.0,19.32,0.95
2024-01-15T07:06:10,230.0,19.36,0.95
2024-01-15T07:06:20,230.0,19.55,0.95
2024-01-15T07:06:30,230.0,19.52,0.95
2024-01-15T07:06:40,230.0,19.52,0.95
2024-01-15T07:06:50,230.0,19.52,0.95
2024-01-15T07:07:00,230.0,19.52,0.95
2024-01-15T07:07:10,230.0,19.56,0.95
2024-01-15T07:07:20,230.0,19.55,0.95
2024-01-15T07:07:30,230.0,19.54,0.95
2024-01-15T07:07:40,230.0,19.86,0.95
2024-01-15T07:07:50,230.0,19.79,0.95
2024-01-15T07:08:00,230.0,19.73,0.95
2024-01-15T07:08:10,230.0,19.92,0.95
2024-01-15T07:08:20,230.0,19.84,0.95
2024-01-15T07:08:30,230.0,19.7,0.95
2024-01-15T07:08:40,230.0,19.66,0.95
2024-01-15T07:08:50,230.1,19.97,0.95
2024-01-15T07:09:00,230.0,19.88,0.95
2024-01-15T07:09:10,230.0,19.8,0.95
2024-01-15T07:09:20,230.0,19.74,0.95
2024-01-15T07:09:30,230.0,20.05,0.95
2024-01-15T07:09:40,230.0,19.94,0.95
2024-01-15T07:09:50,230.0,19.85,0.95
2024-01-15T07:10:00,230.0,19.78,0.95
2024-01-15T07:10:10,230.0,19.72,0.95
2024-01-15T07:10:20,230.0,19.68,0.95
2024-01-15T07:10:30,230.0,19.64,0.95
2024-01-15T07:10:40,230.0,19.61,0.95
2024-01-15T07:10:50,230.0,19.59,0.95
2024-01-15T07:11:00,230.0,19.57,0.95
2024-01-15T07:11:10,230.0,19.56,0.95
2024-01-15T07:11:20,230.0,19.55,0.95
2024-01-15T07:11:30,230.0,19.49,0.95
2024-01-15T07:11:40,230.0,19.49,0.95
2024-01-15T07:11:50,229.9,19.49,0.95
2024-01-15T07:12:00,230.0,19.49,0.95
2024-01-15T07:12:10,230.0,19.49,0.95
2024-01-15T07:12:20,230.0,19.49,0.95
2024-01-15T07:12:30,230.0,19.49,0.95
2024-01-15T07:12:40,230.0,19.49,0.95
2024-01-15T07:12:50,230.0,19.49,0.95
2024-01-15T07:13:00,230.0,19.59,0.95
2024-01-15T07:13:10,230.0,19.57,0.95
2024-01-15T07:13:20,230.0,19.56,0.95
2024-01-15T07:13:30,230.0,19.55,0.95
2024-01-15T07:13:40,229.4,19.54,0.95
2024-01-15T07:13:50,230.0,19.53,0.95
2024-01-15T07:14:00,230.0,19.65,0.95
2024-01-15T07:14:10,230.0,19.62,0.95
2024-01-15T07:14:20,230.0,19.6,0.95
2024-01-15T07:14:30,230.0,20.01,0.95
2024-01-15T07:14:40,230.0,20.21,0.95
2024-01-15T07:14:50,230.0,20.06,0.95
2024-01-15T07:15:00,230.0,19.95,0.95
2024-01-15T07:15:10,230.0,19.86,0.95
2024-01-15T07:15:20,230.0,20.01,0.95
2024-01-15T07:15:30,230.0,19.91,0.95
2024-01-15T07:15:40,230.0,19.83,0.95
2024-01-15T07:15:50,230.0,20.06,0.95
2024-01-15T07:16:00,229.9,19.95,0.95
2024-01-15T07:16:10,230.0,20.26,0.95
2024-01-15T07:16:20,230.0,19.78,0.95
2024-01-15T07:16:30,230.0,19.72,0.95
2024-01-15T07:16:40,230.5,19.54,0.95
2024-01-15T07:16:50,230.0,19.53,0.95
2024-01-15T07:17:00,230.0,19.52,0.95
2024-01-15T07:17:10,230.0,19.52,0.95
2024-01-15T07:17:20,230.0,19.12,0.95
2024-01-15T07:17:30,230.0,19.2,0.95
2024-01-15T07:17:40,230.0,19.26,0.95
2024-01-15T07:17:50,230.0,19.44,0.95
2024-01-15T07:18:00,230.0,19.45,0.95
2024-01-15T07:18:10,230.0,19.46,0.95
2024-01-15T07:18:20,230.0,19.11,0.95
2024-01-15T07:18:30,229.8,19.59,0.95
2024-01-15T07:18:40,230.0,19.57,0.95
2024-01-15T07:18:50,230.0,19.56,0.95
2024-01-15T07:19:00,230.1,19.55,0.95
2024-01-15T07:19:10,230.0,19.54,0.95
2024-01-15T07:19:20,230.0,19.53,0.95
2024-01-15T07:19:30,230.2,19.36,0.95
2024-01-15T07:19:40,230.0,19.39,0.95
2024-01-15T07:19:50,230.0,19.29,0.95
2024-01-15T07:20:00,230.0,19.47,0.95
2024-01-15T07:20:10,230.0,19.48,0.95
2024-01-15T07:20:20,230.0,19.48,0.95
2024-01-15T07:20:30,230.0,19.48,0.95
2024-01-15T07:20:40,230.0,19.5,0.95
2024-01-15T07:20:50,230.0,19.81,0.95
2024-01-15T07:21:00,230.0,19.75,0.95
2024-01-15T07:21:10,230.0,19.7,0.95
2024-01-15T07:21:20,230.0,19.66,0.95
2024-01-15T07:21:30,230.0,19.73,0.95
2024-01-15T07:21:40,230.0,19.68,0.95
2024-01-15T07:21:50,230.0,19.64,0.95
2024-01-15T07:22:00,230.0,19.62,0.95
2024-01-15T07:22:10,230.0,19.6,0.95
2024-01-15T07:22:20,230.0,19.22,0.95
2024-01-15T07:22:30,230.0,19.28,0.95
2024-01-15T07:22:40,230.0,19.32,0.95
2024-01-15T07:22:50,230.0,19.36,0.95
2024-01-15T07:23:00,230.0,19.39,0.95
2024-01-15T07:23:10,230.0,19.04,0.95
2024-01-15T07:23:20,230.0,18.82,0.95
2024-01-15T07:23:30,230.0,18.96,0.95
2024-01-15T07:23:40,230.0,19.07,0.95
2024-01-15T07:23:50,230.0,19.16,0.95
2024-01-15T07:24:00,230.0,19.23,0.95
2024-01-15T07:24:10,230.0,19.28,0.95
2024-01-15T07:24:20,229.9,19.09,0.95
2024-01-15T07:24:30,230.0,19.17,0.95
2024-01-15T07:24:40,230.0,18.99,0.95
2024-01-15T07:24:50,230.0,19.09,0.95
2024-01-15T07:25:00,230.0,19.17,0.95
2024-01-15T07:25:10,230.0,19.24,0.95
2024-01-15T07:25:20,230.0,19.29,0.95
2024-01-15T07:25:30,230.0,19.33,0.95
2024-01-15T07:25:40,230.0,19.36,0.95
2024-01-15T07:25:50,230.0,19.39,0.95
2024-01-15T07:26:00,230.0,19.41,0.95
2024-01-15T07:26:10,230.0,18.98,0.95
2024-01-15T07:26:20,230.0,19.08,0.95
2024-01-15T07:26:30,230.0,19.16,0.95
2024-01-15T07:26:40,230.9,19.23,0.95
2024-01-15T07:26:50,230.0,19.28,0.95
2024-01-15T07:27:00,230.0,19.32,0.95
2024-01-15T07:27:10,230.2,19.36,0.95
2024-01-15T07:27:20,230.0,19.39,0.95
2024-01-15T07:27:30,230.0,19.41,0.95
2024-01-15T07:27:40,230.0,19.43,0.95
2024-01-15T07:27:50,230.0,19.62,0.95
2024-01-15T07:28:00,230.0,19.6,0.95
2024-01-15T07:28:10,230.2,19.58,0.95
2024-01-15T07:28:20,230.2,19.64,0.95
2024-01-15T07:28:30,230.0,19.61,0.95
2024-01-15T07:28:40,230.0,19.13,0.95
2024-01-15T07:28:50,230.0,19.2,0.95
2024-01-15T07:29:00,230.0,19.26,0.95
2024-01-15T07:29:10,230.0,19.31,0.95
2024-01-15T07:29:20,230.0,19.35,0.95
2024-01-15T07:29:30,230.0,19.69,0.95
2024-01-15T07:29:40,230.0,19.65,0.95
2024-01-15T07:29:50,230.1,19.69,0.95
2024-01-15T07:30:00,230.0,19.81,0.95
2024-01-15T07:30:10,230.0,19.75,0.95
2024-01-15T07:30:20,230.0,19.38,0.95
2024-01-15T07:30:30,230.0,19.65,0.95
2024-01-15T07:30:40,230.0,19.62,0.95
2024-01-15T07:30:50,230.0,19.6,0.95
2024-01-15T07:31:00,230.0,19.58,0.95
2024-01-15T07:31:10,230.0,19.56,0.95
2024-01-15T07:31:20,230.0,19.55,0.95
2024-01-15T07:31:30,230.0,19.27,0.95
2024-01-15T07:31:40,230.0,19.02,0.95
2024-01-15T07:31:50,230.0,19.12,0.95
2024-01-15T07:32:00,230.0,19.2,0.95
2024-01-15T07:32:10,230.0,19.26,0.95
2024-01-15T07:32:20,230.4,19.31,0.95
2024-01-15T07:32:30,230.0,19.35,0.95
2024-01-15T07:32:40,229.9,19.38,0.95
2024-01-15T07:32:50,230.0,19.4,0.95
2024-01-15T07:33:00,230.0,19.42,0.95
2024-01-15T07:33:10,230.0,18.98,0.95
2024-01-15T07:33:20,230.0,19.08,0.95
2024-01-15T07:33:30,230.0,19.16,0.95
2024-01-15T07:33:40,230.0,18.83,0.95
2024-01-15T07:33:50,230.0,18.96,0.95
2024-01-15T07:34:00,230.0,19.07,0.95
2024-01-15T07:34:10,230.0,19.16,0.95
2024-01-15T07:34:20,230.0,19.57,0.95
2024-01-15T07:34:30,230.0,19.67,0.95
2024-01-15T07:34:40,230.0,19.97,0.95
2024-01-15T07:34:50,230.0,19.88,0.95
2024-01-15T07:35:00,230.0,19.8,0.95
2024-01-15T07:35:10,230.0,19.74,0.95
2024-01-15T07:35:20,230.0,19.69,0.95
2024-01-15T07:35:30,230.0,19.65,0.95
2024-01-15T07:35:40,230.0,19.62,0.95
2024-01-15T07:35:50,230.0,19.1,0.95
2024-01-15T07:36:00,230.0,19.18,0.95
2024-01-15T07:36:10,230.0,19.1,0.95
2024-01-15T07:36:20,230.0,19.29,0.95
2024-01-15T07:36:30,229.8,19.33,0.95
2024-01-15T07:36:40,230.0,19.47,0.95
2024-01-15T07:36:50,230.0,19.27,0.95
2024-01-15T07:37:00,230.0,19.32,0.95
2024-01-15T07:37:10,230.0,19.36,0.95
2024-01-15T07:37:20,230.0,19.39,0.95
2024-01-15T07:37:30,229.9,19.41,0.95
2024-01-15T07:37:40,229.8,19.43,0.95
2024-01-15T07:37:50,230.0,19.44,0.95
2024-01-15T07:38:00,230.0,19.45,0.95
2024-01-15T07:38:10,230.0,19.46,0.95
2024-01-15T07:38:20,230.0,19.47,0.95
2024-01-15T07:38:30,230.0,19.55,0.95
2024-01-15T07:38:40,230.0,19.54,0.95
2024-01-15T07:38:50,230.2,19.49,0.95
2024-01-15T07:39:00,230.0,19.49,0.95
2024-01-15T07:39:10,230.0,19.49,0.95
2024-01-15T07:39:20,230.0,19.79,0.95
2024-01-15T07:39:30,230.0,19.73,0.95
2024-01-15T07:39:40,230.0,19.68,0.95
2024-01-15T07:39:50,230.0,19.64,0.95
2024-01-15T07:40:00,230.0,19.61,0.95
2024-01-15T07:40:10,230.0,19.59,0.95
2024-01-15T07:40:20,230.0,19.82,0.95
2024-01-15T07:40:30,230.0,19.76,0.95
2024-01-15T07:40:40,230.0,19.71,0.95
2024-01-15T07:40:50,230.0,19.67,0.95
2024-01-15T07:41:00,230.0,19.64,0.95
2024-01-15T07:41:10,230.0,19.61,0.95
2024-01-15T07:41:20,230.0,19.59,0.95
2024-01-15T07:41:30,230.0,19.92,0.95
2024-01-15T07:41:40,230.0,19.84,0.95
2024-01-15T07:41:50,230.0,19.77,0.95
2024-01-15T07:42:00,230.0,19.63,0.95
2024-01-15T07:42:10,230.0,19.6,0.95
2024-01-15T07:42:20,230.0,19.58,0.95
2024-01-15T07:42:30,230.0,19.56,0.95
2024-01-15T07:42:40,230.0,19.55,0.95
2024-01-15T07:42:50,230.0,19.54,0.95
2024-01-15T07:43:00,230.0,19.53,0.95
2024-01-15T07:43:10,230.0,19.67,0.95
2024-01-15T07:43:20,230.0,19.64,0.95
2024-01-15T07:43:30,230.0,19.61,0.95
2024-01-15T07:43:40,230.0,19.59,0.95
2024-01-15T07:43:50,230.0,19.57,0.95
2024-01-15T07:44:00,230.0,19.56,0.95
2024-01-15T07:44:10,230.0,19.55,0.95
2024-01-15T07:44:20,229.8,19.43,0.95
2024-01-15T07:44:30,230.0,19.44,0.95
2024-01-15T07:44:40,230.0,19.45,0.95
2024-01-15T07:44:50,230.0,19.46,0.95
2024-01-15T07:45:00,230.0,19.47,0.95
2024-01-15T07:45:10,230.0,19.48,0.95
2024-01-15T07:45:20,230.0,19.47,0.95
2024-01-15T07:45:30,230.0,19.48,0.95
2024-01-15T07:45:40,230.0,19.48,0.95
2024-01-15T07:45:50,230.0,19.47,0.95
2024-01-15T07:46:00,230.0,19.48,0.95
2024-01-15T07:46:10,230.0,19.13,0.95
2024-01-15T07:46:20,230.0,19.2,0.95
2024-01-15T07:46:30,230.0,19.26,0.95
2024-01-15T07:46:40,230.0,19.31,0.95
2024-01-15T07:46:50,230.1,19.8,0.95
2024-01-15T07:47:00,230.0,19.74,0.95
2024-01-15T07:47:10,230.0,19.69,0.95
2024-01-15T07:47:20,230.0,19.65,0.95
2024-01-15T07:47:30,230.0,19.62,0.95
2024-01-15T07:47:40,230.0,19.6,0.95
2024-01-15T07:47:50,230.0,19.58,0.95
2024-01-15T07:48:00,229.9,19.56,0.95
2024-01-15T07:48:10,230.0,19.67,0.95
2024-01-15T07:48:20,230.0,19.64,0.95
2024-01-15T07:48:30,230.0,19.61,0.95
2024-01-15T07:48:40,230.0,19.59,0.95
2024-01-15T07:48:50,230.0,19.57,0.95
2024-01-15T07:49:00,229.9,19.56,0.95
2024-01-15T07:49:10,230.0,19.55,0.95
2024-01-15T07:49:20,230.0,19.54,0.95
2024-01-15T07:49:30,230.0,20.0,0.95
2024-01-15T07:49:40,230.0,19.54,0.95
2024-01-15T07:49:50,229.8,19.61,0.95
2024-01-15T07:50:00,230.0,19.59,0.95
2024-01-15T07:50:10,230.0,19.57,0.95
2024-01-15T07:50:20,230.0,19.56,0.95
2024-01-15T07:50:30,230.0,19.55,0.95
2024-01-15T07:50:40,230.0,19.54,0.95
2024-01-15T07:50:50,230.0,19.53,0.95
2024-01-15T07:51:00,230.0,19.52,0.95
2024-01-15T07:51:10,230.1,19.52,0.95
2024-01-15T07:51:20,230.0,19.52,0.95
2024-01-15T07:51:30,230.0,19.57,0.95
2024-01-15T07:51:40,230.0,19.56,0.95
2024-01-15T07:51:50,230.0,19.83,0.95
2024-01-15T07:52:00,230.0,19.69,0.95
2024-01-15T07:52:10,230.0,19.65,0.95
2024-01-15T07:52:20,230.0,19.59,0.95
2024-01-15T07:52:30,230.0,19.69,0.95
2024-01-15T07:52:40,230.0,19.65,0.95
2024-01-15T07:52:50,230.0,19.62,0.95
2024-01-15T07:53:00,230.0,19.6,0.95
2024-01-15T07:53:10,230.0,19.58,0.95
2024-01-15T07:53:20,230.6,19.56,0.95
2024-01-15T07:53:30,230.0,19.55,0.95
2024-01-15T07:53:40,230.0,19.54,0.95
2024-01-15T07:53:50,230.2,19.78,0.95
2024-01-15T07:54:00,230.0,19.72,0.95
2024-01-15T07:54:10,230.0,19.68,0.95
2024-01-15T07:54:20,230.0,19.64,0.95
2024-01-15T07:54:30,230.0,19.61,0.95
2024-01-15T07:54:40,230.0,19.47,0.95
2024-01-15T07:54:50,230.0,19.88,0.95
2024-01-15T07:55:00,230.0,19.8,0.95
2024-01-15T07:55:10,230.0,19.74,0.95
2024-01-15T07:55:20,230.0,19.21,0.95
2024-01-15T07:55:30,230.0,19.27,0.95
2024-01-15T07:55:40,230.0,18.85,0.95
2024-01-15T07:55:50,230.0,18.68,0.95
2024-01-15T07:56:00,230.0,18.84,0.95
2024-01-15T07:56:10,230.0,18.97,0.95
2024-01-15T07:56:20,230.0,19.05,0.95
2024-01-15T07:56:30,230.0,19.36,0.95
2024-01-15T07:56:40,230.0,19.14,0.95
2024-01-15T07:56:50,230.0,19.21,0.95
2024-01-15T07:57:00,230.0,19.03,0.95
2024-01-15T07:57:10,230.0,19.12,0.95
2024-01-15T07:57:20,230.0,19.2,0.95
2024-01-15T07:57:30,230.0,19.42,0.95
2024-01-15T07:57:40,230.0,19.44,0.95
2024-01-15T07:57:50,230.0,19.85,0.95
2024-01-15T07:58:00,230.0,19.53,0.95
2024-01-15T07:58:10,230.0,19.52,0.95
2024-01-15T07:58:20,230.0,19.52,0.95
2024-01-15T07:58:30,230.0,19.65,0.95
2024-01-15T07:58:40,230.0,19.42,0.95
2024-01-15T07:58:50,230.0,19.51,0.95
2024-01-15T07:59:00,230.0,19.51,0.95
2024-01-15T07:59:10,230.0,19.51,0.95
2024-01-15T07:59:20,230.0,19.71,0.95
2024-01-15T07:59:30,230.0,19.67,0.95
2024-01-15T07:59:40,230.0,19.64,0.95
2024-01-15T07:59:50,230.0,19.61,0.95
2024-01-15T08:00:00,230.0,19.59,0.95
2024-01-15T08:00:10,230.0,19.97,0.95
2024-01-15T08:00:20,230.0,19.91,0.95
2024-01-15T08:00:30,230.0,19.83,0.95
2024-01-15T08:00:40,230.0,19.76,0.95
2024-01-15T08:00:50,230.1,19.71,0.95
2024-01-15T08:01:00,230.0,19.67,0.95
2024-01-15T08:01:10,230.0,19.53,0.95
2024-01-15T08:01:20,230.0,19.52,0.95
2024-01-15T08:01:30,230.0,19.52,0.95
2024-01-15T08:01:40,230.0,19.52,0.95
2024-01-15T08:01:50,230.0,19.52,0.95
2024-01-15T08:02:00,230.0,19.52,0.95
2024-01-15T08:02:10,230.0,19.52,0.95
2024-01-15T08:02:20,230.0,19.52,0.95
2024-01-15T08:02:30,230.0,19.52,0.95
2024-01-15T08:02:40,230.0,19.52,0.95
2024-01-15T08:02:50,230.0,19.82,0.95
2024-01-15T08:03:00,230.0,19.76,0.95
2024-01-15T08:03:10,230.0,19.33,0.95
2024-01-15T08:03:20,230.0,19.36,0.95
2024-01-15T08:03:30,230.0,19.39,0.95
2024-01-15T08:03:40,230.0,19.86,0.95
